query,url,title,upload_date,channel,views,likes,dislikes,comment_count,comment_text,comment_author,comment_date,comment_likes,DATE
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Why not vaccinated our Mlas and Ministers First and set an example to all the citizens of Goa.,Mathew Dsouza,2021-01-27T12:50:50Z,17,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Is CHURCHILL ALEAMO understand any medical language as he is just Good for nothing,reuben rodrigues,2021-01-27T11:54:28Z,26,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,This vaccine should first give for you all 40 MLA of Goa.,Elvis Decosta,2021-01-27T18:11:11Z,7,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,After a stress full day watch this jokers and forget your problem,Windsor Souza,2021-01-27T16:24:46Z,5,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Old dialogue of Churchill baba,Raclie Fernandes,2021-01-27T12:42:42Z,11,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,I understand Churchill is illiterate but first time in his life he spoke true & properly but against (Naal / formalin),Thomas Fernandes,2021-01-27T17:00:34Z,5,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Your speach  went above the head of 90 percent of the house.,Menino Dsouza,2021-01-27T16:29:36Z,2,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Vijay kosloi zaum pun sarko uloita valor tuka Vijay bab,pravin raiturkar,2021-01-27T11:57:53Z,12,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,"Vijay sardessai had looted goa n played games some years back , n now his showing  that his good . Nonsense",Tipu Fernandes,2021-02-09T14:10:40Z,1,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Education is must for politicians. Its show where politician stands. Vijay is brilliant politician,camilo fernandes,2021-01-27T14:33:51Z,5,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,5:20 yes true.. 7:01 😅,Savio Fernandes,2021-01-30T02:29:59Z,0,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,"Baba Churchill you are so much upset,!",Eustace Fernandes,2021-02-07T06:51:01Z,0,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,All ministers take it first,INACINHO RODRIGUES,2021-01-27T21:37:05Z,2,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Nice awareness speech,Francisca Mesquita,2021-01-28T07:15:46Z,1,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Very simple check who put money in covaxin,Candido Furtado,2021-01-27T14:42:59Z,0,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Churchill u have made enough help the goans you will get reward don't run after BJP,Galaxy Pinto,2021-01-29T05:45:00Z,0,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Congratulate the scientists and the doctors and front liners,Francisca Mesquita,2021-01-28T07:18:19Z,0,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,But who is stopping Vijay from taking Vaccine?,Rajeev Burbon,2021-01-29T02:41:14Z,1,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Be a person of principle,Francisca Mesquita,2021-01-28T07:17:21Z,0,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Gud churchill OPPOSE BJP ALWAYS,Larry Castanha,2021-01-29T09:18:37Z,0,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,O Churchill bab tu ba bjp vochok korta kite re,Fernandes Elvis,2021-01-29T07:33:24Z,0,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Dhavlikar bhilo ulovpa,Sandesh Naik Naik,2021-01-27T15:08:37Z,0,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,GOVT  services  are  excellent   for  MLA's  and  for  rich  people  rest  of  the  people  are  neglected.,BAPTISTA BARRETO,2021-01-27T22:23:35Z,1,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,4gt about covid. Thy r discusg about who is supportg bjp,Savio Fernandes,2021-01-30T02:36:54Z,0,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Vijay should run away what churchill said to him.solid patties,Jennifer Dsa,2021-01-29T17:07:01Z,0,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,"Don't repeat Sir every time, HM name not included as you expressed ask him why he has accepted Quotation File and what reason towards giving Treatment for GP Patient and not returned the concern file it is a suspicious n suspence issue more HM GOD is the witness  hence fear GOD",Agnelo Godinho,2021-01-29T18:05:52Z,0,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Tell all the govt n MLA to take the vaccine,Galaxy Pinto,2021-01-29T05:45:34Z,0,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=K6PosvhAlos,"CovidVaccine | Vijay calls COVID vaccine a farce, Churchill Alemao gives a befitting reply! WATCH",2021-01-27T11:37:04Z,ingoanews,30351,375,40,84,Congratulations 👏 just pass the time.!end of the month the hot money is ready plus the the under the table 😂,Eustace Fernandes,2021-02-07T06:46:02Z,1,2021-01-27 11:37:04+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,Wait for the riots when it becomes clear EU incompetence means that vaccinations are not forthcoming!,Rob Harris,2021-01-27T12:52:52Z,5,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,The world is waking up to what is really going on . There is obvious destruction of small businesses globally . 😳🌎,Desie Bawden,2021-01-27T15:14:04Z,12,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,Lets hope it not Lets hope there is planty more to come Off with establishment heads,bLink,2021-01-27T22:52:33Z,0,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,don't give up your fight netherland citizens,haha falseflag,2021-01-29T23:17:43Z,3,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,Good luck finding rioters in Face masks. They used it as a get away with crime.,John Davis,2021-01-31T17:16:39Z,0,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,"Curfew brings our trauma back from WW2, They promised never to do a curfew again...",Dani Stanneveld,2021-01-27T15:10:35Z,12,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,STOP THE LOCKDOWN,piet vink,2021-01-28T00:07:18Z,7,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,Lies lies lies lies. Its not extreme right.,Bear Dog,2021-01-27T15:36:23Z,15,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,"looks like arab spring 2011 but in netherlands with zero dutch people and only muslims, i guess  when arabs say they will conquere europa 2050, netherland turned in arab state in 2021",Neznani Neznanec,2021-01-27T11:53:22Z,8,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,get guns people this will end up Bad,shuni shuni,2021-01-28T19:50:38Z,1,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,"I don't get it. Except maybe for Amsterdam, the Netherlands pretty much always closes down after 19.00. What's the problem?",Greg K,2021-01-27T11:58:54Z,5,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,Love the way their trying to make out people on their twenties are mainly rioting like we don't get to decide our own future....,J D,2021-01-28T11:43:43Z,2,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,The far right plattform Snapchat...,Patrik Kron,2021-01-27T22:14:33Z,6,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,"Keep in mind the Dutch government welcomed these people with open arms and now they're paying the price.. most of the rioters are of Turkish and African origin. City's like Amsterdam, Rotterdam are no longer like The Netherlands it used to be.",Strategist Wang,2021-02-20T00:22:20Z,0,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=GhQDYzFraVs,Coronavirus pandemic: Calm returns to Netherlands after 3 nights of riots,2021-01-27T11:47:24Z,FRANCE 24 English,3702,37,17,42,People are fed up with the nonsense !,Silence DoGood,2021-01-31T16:37:32Z,1,2021-01-27 11:47:24+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,And how are they going to vaccinate everyone once a year to keep up with the variants??,Josefina Magallanes,2021-01-30T08:37:50Z,2,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,It's like everyone has forgotten about this crazy thing that was invented called a waitlist. Why the hell don't all of these sites have waitlists? they can call people and say we have a dose that will be bad in one hour.,sendeth,2021-01-28T02:08:26Z,40,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,America is a 3rd world country that went to private school,Chanadolu,2021-02-01T15:08:10Z,11,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,"""People waiting in lines for hours for a shot"" ...that happens when close the schools in US :D",Atanas Angeliev,2021-01-31T17:28:34Z,0,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,I burst out laughting at the ending XD,saisanzi,2021-01-28T17:59:12Z,0,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,"Jared was in charge, who could have seen this coming?",James Pardue,2021-01-28T13:19:44Z,1,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,"oooooh,  the ending!!!! 😂😂😂",J Squared,2021-01-27T21:25:05Z,0,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,"Despite seeing this coming, This is still very disappointing",Rebel X,2021-01-27T13:17:34Z,184,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,I laughed when he said bring that gay laptop,Chi Lai,2021-01-27T18:40:48Z,0,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,They called me the n-word😂😂😂! Different times,Lucky Ltk,2021-01-28T05:12:17Z,0,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,"Trevor, you make me laugh and cry in the same time. This vaccine situation is ridiculous.",webstage16,2021-01-28T14:24:47Z,0,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,I got mine through the guard 😁,Kyle Wooldridge,2021-01-28T22:48:59Z,0,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,"""every state have his own strategy?""  wow wow wow... Are you United States of America or are you just States of America continent? You lost that ""united"" part long ago and still keep at it :/",Bruno Grsic,2021-01-27T14:50:13Z,126,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,“They called me the N-word” Well sums up the culture of that time well enough,Jotaro Kujo,2021-01-27T16:49:22Z,113,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,"""it was my arm or the garbage"" not the best choice of words :D",thereisnospace,2021-02-01T17:58:57Z,2,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,You know it's bad when we are jealous of 1947,Julian Terhorst,2021-01-27T23:00:30Z,3,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,"Didn't they just literally say paramedics missed their appointment? Maybe they missed out because...I dunno, they're busy saving lives?",The Professor,2021-01-27T20:00:26Z,5,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,Finaly you dream came true :) and You just had to go back in time instead to US,Piotr Pik,2021-01-28T09:57:27Z,0,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,“we are a full year into coronavirus and we still can’t socialize normally.”   That’s only true for some Americans.  And it’s only true for us because of those who are socializing normally.,Drue Gray,2021-01-27T14:25:33Z,1046,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,First responders whose schedules are unpredictable because people are dying might miss their appointment.,Deborah Ho,2021-01-28T00:14:07Z,11,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,I was dying like back in time 🤣.,Alpha MECH,2021-01-27T22:39:19Z,0,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,"I don't trust Johnson and Johnson, much of their stuff have law suits against them i wonder how they are not bankrupt of out of business. Also i don't want fetus in me it's against my religion i was baptize",Renamon 565,2021-03-13T14:47:36Z,1,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,"""they called me the N word""   omg, i'm still laughing",Melanie Jecker,2021-01-27T23:16:22Z,0,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,I’m gonna grab some more of those sodas that make me happy...,jobanh7ify,2021-01-27T20:22:23Z,2,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,Biden's administration just got rolling 2 weeks ago. And they started with ZERO prep from the previous administration. Which is why they were not allowed any information on anything sooner that the inauguration. There was NOTHING to give. Other than Trumps current golf score.,Penny Dupre,2021-01-27T19:16:09Z,54,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,I feel like they’re using Supreme’s tactics tryna get the hype up,Barrett Lowe Show,2021-01-27T17:14:00Z,31,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,"""They called me the N word"" lmao, that wasn't the ending I was expecting.",Utopia Light,2021-01-27T19:05:48Z,13,2021-01-27 13:11:01+00:00
coronavirus|covid%7C19|pandemic|vaccine,https://www.youtube.com/watch?v=43y1TOC9aTM,Why Is America’s Vaccine Distribution Struggling? | The Daily Social Distancing Show,2021-01-27T13:11:01Z,The Daily Show with Trevor Noah,1214422,26891,552,3137,"Welcome to America, where we throw out literal tons of food while people starve, let perfectly good homes gather dust while people live on the streets, and throw away life saving vaccines.",TheDapperDolphin,2021-01-27T14:36:52Z,828,2021-01-27 13:11:01+00:00
